,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
10,Restaurante La Tia,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",4.7,11.0,,Restaurante,,,,Comuna Robledo Restaurantes,,"Al frente de la U. Essumer en la parte de atras, Villa Flora, Medellín, Antioquia",6.2781296,-75.5914759
11,Asados Nuevo Milenio,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Comidas durante la madrugada

Vino
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas",4.4,514.0,$ 20.000-30.000,Restaurante especializado en filetes,,"9 .,6 .",,Comuna Robledo Restaurantes,44427679 ,"Cra 69 #73-49, Cordoba, Medellín, Robledo, Medellín, Antioquia",6.274033,-75.5795516
12,Donde Alejo,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Cerveza

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Mascotas

Se permiten perros",4.2,447.0,$ 20.000-30.000,Restaurante de comida rápida,,"3 pm.,6 .",,Comuna Robledo Restaurantes,(604) 4089459 ,"Cl. 79, El Diamante, Medellín, Robledo, Medellín, Antioquia",6.2837667,-75.5863575
13,Sereno comidas y más,"Información  Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños

Menú para niños",4.3,35.0,,Restaurante de comida rápida,,,,Comuna Robledo Restaurantes,301 7210317 ,"Dg. 85 #79-52, El Diamante, Medellín, Robledo, Medellín, Antioquia",6.2838674,-75.5861168
14,Casa Rural “LA CARPINTERÍA”.,"Información  
Wi-Fi gratis

Estacionamiento gratuito

Piscina al aire libre

Aire acondicionado

Servicio de lavandería

Apto para niños

Libre de humo
 ",4.7,50.0,Hotel de 3 estrellas,,,,,Comuna Robledo Hoteles,+34 621 22 10 75 ,"C. San Marcos, 12, 13114 El Robledo, Ciudad Real, España",39.2189255,-4.2840499
15,Tabla Honda,"Información  
Wi-Fi gratis

Desayuno incluido

Estacionamiento gratuito

Piscina

Se permiten mascotas

Apto para niños

Gimnasio
 ",4.5,91.0,Hotel de 3 estrellas,,,,http://www.tablahonda.com/,Comuna Robledo Hoteles,+34 661 58 57 08 ,"Carretera ISLAS, 13114 El Robledo, Ciudad Real, España",39.2121772,-4.2842917
16,Casa rural El Alcázar,"Información  
Aire acondicionado

Se permiten mascotas
 ",5.0,2.0,,,,,http://www.casaruralalcazaba.com/,Comuna Robledo Hoteles,+34 639 27 94 42 ,"C. Gral. Castaños, 23, 13114 El Robledo, Ciudad Real, España",39.2216765,-4.2816823
17,Casa Rural “Tobarejos”.,"Información  
Wi-Fi gratis

Desayuno incluido

Estacionamiento gratuito

Piscina al aire libre

Aire acondicionado

Se permiten mascotas

Apto para niños

Restaurante

Jacuzzi

Spa

Gimnasio

Bar
 ",4.6,75.0,,,,,http://www.casaruraltobarejos.es/,Comuna Robledo Hoteles,+34 650 58 88 44 ,"Ctra. Horcajo, 0, 13114 El Robledo, Ciudad Real, España",39.215096,-4.276883
18,Casa rural los Jabones,"Reseñas
5
4
3
2
1
4,5
87 reseñas
  
Escribir una reseña
  

Ordenar
Todas
niños
12
granja
9
mar
9
fin de semana
3
césped
2
barbacoa
2
fecha
2
pasado
2
cocina
2",4.5,87.0,,,,,http://www.casarurallosjabones.com/,Comuna Robledo Hoteles,+34 682 25 23 31 ,"Fresnadilla, 6, 13114, Ciudad Real, España",39.2230176,-4.2713022
19,La Posada del Corralón de Cabañeros,"Información  Esta acogedora posada, con vistas al parque nacional de Cabañeros y que ocupa una antigua fábrica de harina, está a 3 minutos a pie del Museo Etnográfico y a menos de 1 km de la carretera CM‑4106.
Las habitaciones son sencillas y tienen Wi‑Fi gratis, baño con ducha y, en algunos casos, televisión de pantalla plana, sala de estar, cafetera y tetera. Los estudios cuentan con cocina básica y sofá cama.
La posada sirve desayuno y tiene una acogedora sala de televisión, 2 salas de estar, cocina, un patio empedrado con zona de descanso, piscina exterior abierta en temporada y un restaurante rústico con paredes de piedra y vigas de madera vistas.
  
Wi-Fi gratis

Desayuno incluido

Piscina

Aire acondicionado

Apto para niños

Restaurante

Gimnasio
 ",4.8,128.0,Hotel de 4 estrellas,,,,http://posadadelcorralon.com/,Comuna Robledo Hoteles,+34 607 64 72 06 ,"C. Hernán Cortés, 11, 13116 Alcoba, Ciudad Real, España",39.25906,-4.476529
20,Hostal Los Montes,"Información  
Apto para niños
 ",3.8,127.0,,,,,,Comuna Robledo Hoteles,+34 926 78 15 21 ,"Ctra. Toledo, 33, 13120 Porzuna, Ciudad Real, España",39.1494662,-4.1561161
21,Casa Rural Abuela Maria de Cabañeros,"Información  
Aire acondicionado

Apto para niños
 ",4.5,23.0,,,,,,Comuna Robledo Hoteles,+34 666 20 21 39 ,"Rda. de la Vega, 20, 13115 Santa Quiteria, Ciudad Real, España",39.257894,-4.365916
22,Casa Rural “Las Madroñas”.,"Reseñas
5
4
3
2
1
4,3
37 reseñas
  
Escribir una reseña
  

Ordenar
Todas
piscina
7
padel
5
salón
4
porche
2
barbacoa
2
parque
2
vino
2
estancia
2
naturaleza
2
cómoda
2",4.3,37.0,,,,,,Comuna Robledo Hoteles,+34 625 10 94 89 ,"CR-P-7221, 13114 El Robledo, Ciudad Real, España",39.1523749,-4.2928527
23,Casa Rural la Cuesta del Río,"Reseñas
5
4
3
2
1
4,6
17 reseñas
  
Escribir una reseña
    Buscar reseñas
Todas las reseñas
Más útiles
 ",4.6,17.0,,,,,,Comuna Robledo Hoteles,+34 926 69 71 02 ,"13128 Las Casas del Rio, Ciudad Real, España",39.147696,-4.22563
24,Parque Robledo,,4.3,3056.0,,Parque local,Accesible con silla de ruedas,,,Comuna Robledo Parques,,"Cra. 86 #65-10, Villa Flora, Medellín, Robledo, Medellín, Antioquia",6.2759539,-75.5962634
25,Parque Natural Cerro El Volador,"Información  Extenso parque urbano con una colina verde para disfrutar y relajarse con vista a la ciudad.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Sanitario público
    Menores

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.7,6365.0,,Parque,Accesible con silla de ruedas,,http://parquenaturalcerroelvolador.blogspot.com.co/,Comuna Robledo Parques,42602416 ,"Medellín, Robledo, Medellín, Antioquia",6.264745,-75.582522
26,parque la 71,"Información  Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",3.8,23.0,,Parque,,"6 .,3 pm.",,Comuna Robledo Parques,,"Cl. 76c #74-65, Cordoba, Medellín, Robledo, Medellín, Antioquia",6.2743328,-75.5814277
27,Unidad deportiva de Robledo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Cancha de básquetbol

Sanitario público
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,205.0,,Parque estatal,Accesible con silla de ruedas,"6 .,None",,Comuna Robledo Parques,,"Cl. 63 #84a8, Villa Flora, Medellín, Robledo, Medellín, Antioquia",6.2737848,-75.5964626
28,Parque El Robledo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.4,78.0,,Parque infantil,Accesible con silla de ruedas,"9 .,12 pm.",,Comuna Robledo Parques,,"Av. del Río Bullaque, 2, 13114 El Robledo, Ciudad Real, España",39.2166208,-4.2803825
29,Mirador cerro el volador,"Información  Menores

Ideal para ir con niños",4.8,49.0,,Mirador,,,,Comuna Robledo Parques,,"Medellín, Robledo, Medellín, Antioquia",6.2693088,-75.5812369
30,Parque La Batea,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Área para patinetas

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.2,930.0,,Parque,Accesible con silla de ruedas,,,Comuna Robledo Parques,,"Cra. 92, Aures II, Medellín, Robledo, Medellín, Antioquia",6.290548,-75.5907346
31,Parque de Tito,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Bucle magnético de asistencia

Sanitarios accesibles para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.5,8.0,,Parque,Accesible con silla de ruedas,"6 .,6 pm.",,Comuna Robledo Parques,310 4566179 ,"El Cucaracho, Medellín, Robledo, Medellín, Antioquia",6.2814691,-75.6031787
32,Ciudad de robledo,"Reseñas
5
4
3
2
1
5,0
1 reseña
  
Escribir una reseña
  

Ordenar",5.0,1.0,,Parque,,,,Comuna Robledo Parques,,"Cl. 76CC #81d-16, Villa Flora, Medellín, Robledo, Medellín, Antioquia",6.2780481,-75.5905026
33,Parque adultos,"Información  Menores

Ideal para ir con niños",5.0,1.0,,Parque,,"6 .,12 .",,Comuna Robledo Parques,,"Av. del Río Bullaque, 2, 13114 El Robledo, Ciudad Real, España",39.2164187,-4.2801441
34,Santo pecado,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Cerveza

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Sillas altas",4.2,478.0,$ 20.000-30.000,Restaurante de comida rápida,No accesible con silla de ruedas,"12 pm.,6 .",,Comuna Robledo Comida rápida,42574941 ,"Cl. 79 #85-05, El Diamante, Medellín, Robledo, Medellín, Antioquia",6.2836881,-75.5865386
35,Comidas Rápidas Bogardi,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños

Menú para niños
    Estacionamiento

Estacionamiento gratuito en la calle",4.2,764.0,,Restaurante de comida rápida,,"6 pm.,6 .",https://www.aiyellow.com/pizzeriabarbogardi/,Comuna Robledo Comida rápida,42574018 ,"Cra 69 #73-7, Cordoba, Medellín, Robledo, Medellín, Antioquia",6.2736697,-75.5798663
36,,,,,,,,,,,,,,
